,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
datetime,lat,lon,roadname,speed,locationExport.heading
24/07/2017 7:41,1.313118045,103.628165,TUAS SOUTH AVENUE 3,0,
24/07/2017 9:07,1.3044872,103.627105,TUAS SOUTH STREET 1,0,
24/07/2017 9:12,1.30425829,103.6271374,TUAS SOUTH STREET 1,5.471999931,101.6015625
24/07/2017 9:13,1.304134112,103.6273636,TUAS SOUTH STREET 1,10.07999983,188.0859375
24/07/2017 9:13,1.303696577,103.6271799,TUAS SOUTH STREET 1,23.4,207.421875
24/07/2017 9:13,1.303528771,103.6270986,,24.15600014,202.1484375
24/07/2017 9:13,1.303066802,103.6269492,TUAS SOUTH STREET 1,25.41599979,197.578125
24/07/2017 9:13,1.302769119,103.6268875,TUAS SOUTH AVENUE 6,7.704000378,156.4453125
24/07/2017 9:14,1.302555925,103.6273579,TUAS SOUTH AVENUE 6,21.13199959,102.3046875
24/07/2017 9:14,1.302426592,103.6276321,TUAS VIEW SQUARE,27.21599979,110.7421875
24/07/2017 9:14,1.302282047,103.6281033,TUAS SOUTH AVENUE 6,31.5,111.09375
24/07/2017 9:14,1.302120988,103.6285304,TUAS SOUTH AVENUE 6,40.2480011,108.28125
24/07/2017 9:14,1.3020238,103.6287871,TUAS SOUTH AVENUE 6,36.6480011,112.8515625
24/07/2017 9:14,1.30187368,103.6292469,TUAS SOUTH AVENUE 6,39.27599945,105.46875
24/07/2017 9:14,1.301699923,103.6297602,TUAS SOUTH AVENUE 6,42.9480011,110.7421875
24/07/2017 9:14,1.301515815,103.6302629,TUAS SOUTH AVENUE 6,42.73199959,111.09375
24/07/2017 9:14,1.301347213,103.6307369,TUAS SOUTH AVENUE 6,40.86000137,110.390625
24/07/2017 9:14,1.301163188,103.6311808,TUAS SOUTH AVENUE 6,34.34399986,110.7421875
24/07/2017 9:14,1.301078741,103.6315192,TUAS SOUTH AVENUE 6,12.99599962,58.359375
24/07/2017 9:15,1.301305639,103.6314234,TUAS SOUTH AVENUE 6,8.928000069,282.65625
24/07/2017 9:17,1.30155718,103.6312268,TUAS SOUTH AVENUE 6,0,
24/07/2017 9:17,1.301650009,103.6310322,TUAS SOUTH AVENUE 6,9.179999828,288.28125
24/07/2017 9:18,1.301925941,103.6309441,TUAS SOUTH AVENUE 6,4.82400012,24.9609375
24/07/2017 9:18,1.302143619,103.6306927,TUAS SOUTH AVENUE 5,11.77199993,274.21875
24/07/2017 9:18,1.302479566,103.6305043,TUAS SOUTH AVENUE 5,11.30400038,351.9140625
24/07/2017 9:18,1.302547166,103.6307115,TUAS SOUTH AVENUE 5,10.9079999,206.3671875
24/07/2017 9:40,1.302260547,103.6306116,TUAS SOUTH AVENUE 5,10.87199993,174.375
24/07/2017 9:41,1.302147224,103.6308962,TUAS SOUTH AVENUE 6,4.679999828,93.1640625
24/07/2017 9:41,1.301835333,103.6309928,TUAS SOUTH AVENUE 6,12.05999966,203.90625
24/07/2017 9:41,1.301536979,103.6311984,TUAS SOUTH AVENUE 6,12.16800041,109.6875
24/07/2017 9:43,1.301377052,103.6314718,TUAS SOUTH AVENUE 6,0,
24/07/2017 9:45,1.301134313,103.6315403,TUAS SOUTH AVENUE 6,2.844000077,201.09375
24/07/2017 9:45,1.300884993,103.6319418,TUAS SOUTH AVENUE 6,23.29199924,109.6875
24/07/2017 9:45,1.300697238,103.6324626,TUAS SOUTH AVENUE 6,29.77200165,110.7421875
24/07/2017 9:45,1.300532701,103.6329287,TUAS SOUTH AVENUE 6,32.90400124,111.4453125
24/07/2017 9:45,1.300457222,103.6330933,TUAS SOUTH AVENUE 6,36.75600014,110.0390625
24/07/2017 9:45,1.30029059,103.633576,TUAS SOUTH AVENUE 6,37.47599945,107.9296875
24/07/2017 9:46,1.300289836,103.6338967,TUAS SOUTH AVENUE 7,10.04399986,60.1171875
24/07/2017 9:46,1.300730808,103.6341044,TUAS SOUTH AVENUE 7,30.6,23.203125
24/07/2017 9:46,1.300947061,103.6341921,TUAS SOUTH AVENUE 7,31.06800041,22.8515625
24/07/2017 9:46,1.301367581,103.6343862,TUAS SOUTH AVENUE 7,41.32799835,24.2578125
24/07/2017 9:46,1.301884828,103.6345921,TUAS SOUTH AVENUE 7,45.97200165,24.2578125
24/07/2017 9:46,1.302312431,103.6347861,TUAS SOUTH AVENUE 7,48.16800041,23.203125
24/07/2017 9:46,1.302892291,103.6350362,TUAS SOUTH AVENUE 7,52.12799835,22.5
24/07/2017 9:46,1.303381291,103.6352479,TUAS SOUTH AVENUE 7,54.82799835,23.90625
24/07/2017 9:46,1.303882571,103.6354855,TUAS SOUTH AVENUE 7,55.65600014,23.5546875
24/07/2017 9:46,1.304285196,103.6356439,TUAS SOUTH AVENUE 7,56.62799835,22.8515625
24/07/2017 9:46,1.304813172,103.6358907,TUAS SOUTH AVENUE 7,59.18400192,22.1484375
24/07/2017 9:46,1.305230465,103.63606,TUAS SOUTH AVENUE 7,60.8039978,23.203125
24/07/2017 9:46,1.305657397,103.6362417,TUAS SOUTH AVENUE 7,60.40800247,23.5546875
24/07/2017 9:46,1.306095645,103.6364117,TUAS SOUTH AVENUE 7,63.79199753,20.0390625
24/07/2017 9:46,1.30639425,103.6365324,TUAS SOUTH AVENUE 7,62.92799835,22.1484375
24/07/2017 9:47,1.306831324,103.6366992,TUAS SOUTH AVENUE 7,60.33600082,22.1484375
24/07/2017 9:47,1.307332604,103.6369292,TUAS SOUTH AVENUE 7,47.62799835,24.2578125
24/07/2017 9:47,1.307778563,103.6371075,TUAS SOUTH AVENUE 4,31.71600151,14.4140625
24/07/2017 9:47,1.308004665,103.6370879,TUAS SOUTH AVENUE 4,30.45600014,345.234375
24/07/2017 9:47,1.308415965,103.6367826,TUAS SOUTH AVENUE 4,41.90400124,315.703125
24/07/2017 9:47,1.308816746,103.6364232,TUAS SOUTH AVENUE 4,44.96399918,320.2734375
24/07/2017 9:47,1.309163128,103.6360982,TUAS SOUTH AVENUE 4,49.89599876,315
24/07/2017 9:47,1.309507918,103.6357118,TUAS SOUTH AVENUE 4,51.69599876,309.375
24/07/2017 9:47,1.309814779,103.6352985,TUAS SOUTH AVENUE 4,51.87599945,304.453125
24/07/2017 9:47,1.310080234,103.6348493,TUAS SOUTH AVENUE 4,54.2519989,297.421875
24/07/2017 9:47,1.310266019,103.6344885,TUAS SOUTH AVENUE 4,52.48799973,292.8515625
24/07/2017 9:47,1.310452726,103.6340196,TUAS SOUTH AVENUE 4,45.36000137,291.796875
