,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
datetime,lat,lon,roadname,speed,locationExport.heading
01/07/2017 9:12,1.314113292,103.7043243,JALAN BUROH,41.97599945,79.82430267
01/07/2017 9:12,1.314195931,103.7048631,JALAN BUROH,44.20799904,84.38241577
01/07/2017 9:12,1.314236187,103.7053941,JALAN BUROH,43.12799835,87.94731903
01/07/2017 9:12,1.3142443,103.7059324,JALAN BUROH,43.59599876,88.76921082
01/07/2017 9:12,1.314247602,103.7064741,JALAN BUROH,44.20799904,89.43274689
01/07/2017 9:13,1.314246754,103.707025,JALAN BUROH,44.31600151,89.88883972
01/07/2017 9:13,1.314241058,103.7075727,JALAN BUROH,41.97599945,89.88883972
01/07/2017 9:13,1.314240888,103.7080649,JALAN BUROH,38.91600151,89.88883972
01/07/2017 9:13,1.314223539,103.7085174,JALAN BUROH,32.47200165,91.40209198
01/07/2017 9:13,1.314223409,103.7089197,JALAN BUROH,0,
01/07/2017 9:14,1.314362045,103.7094972,JALAN BUROH,22.39199924,45.703125
01/07/2017 9:14,1.314508226,103.7097297,JURONG PIER ROAD,21.24000034,78.046875
01/07/2017 9:14,1.314319717,103.7102042,JALAN BUROH,25.52400055,114.9609375
01/07/2017 9:14,1.314312634,103.7106388,JALAN BUROH,30.78000069,87.1875
01/07/2017 9:14,1.314338031,103.7111312,JALAN BUROH,35.85600014,87.5390625
01/07/2017 9:14,1.31433493,103.7116162,JALAN BUROH,40.21200027,92.109375
01/07/2017 9:14,1.31431892,103.7120349,JALAN BUROH,42.66000137,90.703125
01/07/2017 9:15,1.314347209,103.7125892,JALAN BUROH,45.21600151,85.078125
01/07/2017 9:15,1.314375327,103.7130603,JALAN BUROH,47.88000069,86.34030914
01/07/2017 9:15,1.31440823,103.7135462,JALAN BUROH,48.92400055,86.34030914
01/07/2017 9:15,1.314422824,103.7137773,JALAN BUROH,48.56399918,86.34030914
01/07/2017 9:15,1.31445858,103.7142562,JALAN BUROH,47.55600014,84.30892181
01/07/2017 9:15,1.314494471,103.7147197,JALAN BUROH,45.28799973,84.30892181
